B0593F20-6B3C-4DAE-84A0-62284F05A040,Personal,48EE3C6C-23FA-4C56-8ED9-1FC5B481BDA6,Blue
0F509BBC-F3D7-4717-9557-A72F72DA2F0E,Taskstore,48EE3C6C-23FA-4C56-8ED9-1FC5B481BDA6,Yellow
C6ED35C3-31B5-48FA-8039-C9CEAA7B318D,Book,48EE3C6C-23FA-4C56-8ED9-1FC5B481BDA6,Green
46E640F5-29C1-4204-8887-CD560517E0D7,Work,48EE3C6C-23FA-4C56-8ED9-1FC5B481BDA6,Red
